id	tname	datecollected	latitude	longitude	depth	temperature	salinity	nitrate	oxygen	phosphate	silicate
728058692	Scyliorhinus canicula	18/03/2005	55.45	-9.219	120	10.058	35.382	10.273	5.908	0.697	4.322
728058776	Scyliorhinus canicula	21/11/2005	57.324	-9.0747	146	9.707	35.373	11.122	5.968	0.723	4.729
728058791	Scyliorhinus canicula	21/11/2005	56.7752	-9.0115	170	9.836	35.378	10.854	5.929	0.711	4.394
728058778	Scyliorhinus canicula	21/11/2005	57.324	-9.0747	146	9.707	35.373	11.122	5.968	0.723	4.729
728058914	Scyliorhinus canicula	20/03/2005	54.639	-3.9248	35						
727938306	Scyliorhinus canicula	27/11/2003	55.8152	-7.6328	120						
727940882	Scyliorhinus canicula	19/11/2004	55.4637	-9.2773	140	10.09	35.412	10.361	5.922	0.691	4.269
728082142	Scyliorhinus canicula	03/03/2003	58.0477	-9.035	188	9.419	35.364	11.673	5.949	0.764	5.292
728085767	Scyliorhinus canicula	03/03/2003	57.3035	-8.46	155	9.75	35.39	10.833	5.939	0.697	4.848
728064085	Scyliorhinus canicula	26/03/2005	56.5447	-7.3462	150						
728064113	Scyliorhinus canicula	25/03/2005	56.1912	-7.3708	103	9.732	35.183	10.14	5.823	0.669	3.744
728064484	Scyliorhinus canicula	03/12/2005	56.6	-7.4007	175						
728064583	Scyliorhinus canicula	03/12/2005	56.6	-7.4007	175						
728086787	Scyliorhinus canicula	01/03/1986	59.2833	-3.9667	118	8.652	35.27	10.837	6.119	0.769	4.771
728086783	Scyliorhinus canicula	01/03/1986	59.2833	-3.9667	118	8.652	35.27	10.837	6.119	0.769	4.771
728067968	Leucoraja naevus	13/03/2002	56.6068	-8.4895	163	9.738	35.361	10.914	5.868	0.707	4.143
728089199	Scyliorhinus canicula	13/11/2004	59.2095	-4.26	104	9.02	35.216	9.449	6.1	0.691	4.053
728087341	Scyliorhinus canicula	01/03/1986	59.2833	-3.9667	118	8.652	35.27	10.837	6.119	0.769	4.771
727946934	Scyliorhinus canicula	04/03/1997	54.2833	-4.9667	118						
727946999	Scyliorhinus canicula	05/03/1997	54.6333	-3.9167	37						
727947047	Scyliorhinus canicula	29/11/1997	55.8333	-8.3667	140						
728087647	Scyliorhinus canicula	01/12/2004	58.7858	-6.2045	120						
728088075	Scyliorhinus canicula	04/03/1986	58.3833	-6.0667	78						
728088101	Scyliorhinus canicula	04/03/1986	58.3833	-6.0667	78						
727948689	Squalus acanthias	10/12/1997	56.6	-7.4	176						
728088957	Scyliorhinus canicula	01/12/2004	58.7858	-6.2045	120						
727948687	Squalus acanthias	10/12/1997	56.6	-7.4	176						
728091576	Scyliorhinus canicula	13/03/2004	53.7467	-4.3193	50						
728074595	Leucoraja naevus	07/03/1992	55.85	-9.0167	140	10.09	35.412	10.361	5.922	0.691	4.269
728093492	Scyliorhinus canicula	13/11/2002	59.2985	-3.9627	125	8.652	35.27	10.837	6.119	0.769	4.771
728078334	Squalus acanthias	06/12/2005	59.2463	-3.4917	100	8.814	35.212	8.942	6.113	0.688	3.972
728078367	Squalus acanthias	03/12/2005	56.7462	-6.9725	140						
728097333	Squalus acanthias	04/03/1986	58.3833	-6.0667	78						
728097581	Squalus acanthias	19/11/2002	54.589	-10.293	121	10.116	35.395	10.567	5.918	0.727	3.4
728097896	Leucoraja naevus	01/03/2003	59.2357	-4.0507	116	8.875	35.279	11.318	6.101	0.776	4.871
728102019	Leucoraja naevus	23/11/2006	57.7298	-9.0857	156	9.707	35.373	11.122	5.968	0.723	4.729
728102441	Squalus acanthias	01/12/2002	58.404	-5.9348	11	10.261	34.993	5.607	6.309	0.48	2.687
728102446	Squalus acanthias	01/12/2002	58.404	-5.9348	11	10.261	34.993	5.607	6.309	0.48	2.687
727961737	Scyliorhinus canicula	13/11/2004	59.2095	-4.26	104	9.02	35.216	9.449	6.1	0.691	4.053
728105413	Scyliorhinus canicula	18/11/2002	55.8563	-9.0125	144	10.09	35.412	10.361	5.922	0.691	4.269
728102443	Squalus acanthias	01/12/2002	58.404	-5.9348	11	10.261	34.993	5.607	6.309	0.48	2.687
728102897	Scyliorhinus canicula	08/03/2002	54.0193	-5.2327	82						
728084847	Galeus melastomus	17/01/1985	56.4333	-7.5833	125	9.645	35.299	10.524	5.785	0.734	4.677
727964578	Scyliorhinus canicula	28/11/2003	56.2038	-7.3267	98	9.732	35.183	10.14	5.823	0.669	3.744
728085660	Scyliorhinus canicula	03/03/2003	57.3035	-8.46	155	9.75	35.39	10.833	5.939	0.697	4.848
728104781	Scyliorhinus canicula	18/11/2002	55.8563	-9.0125	144	10.09	35.412	10.361	5.922	0.691	4.269
728111457	Scyliorhinus canicula	18/03/1987	58.25	-6	117						
728111775	Scyliorhinus canicula	05/03/1987	59.2833	-3.9667	120	8.652	35.27	10.837	6.119	0.769	4.771
728111777	Scyliorhinus canicula	05/03/1987	59.2833	-3.9667	120	8.652	35.27	10.837	6.119	0.769	4.771
728111835	Scyliorhinus canicula	06/03/1987	59.5	-5.4	100	9.143	35.225	10.021	6.095	0.7	4.143
728111799	Scyliorhinus canicula	05/03/1987	59.2	-4.2833	93	9.02	35.216	9.449	6.1	0.691	4.053
727969127	Scyliorhinus canicula	14/03/2003	53.7427	-4.2552	50						
727970267	Leucoraja naevus	05/03/1987	59.2833	-3.9667	120	8.652	35.27	10.837	6.119	0.769	4.771
727971102	Squalus acanthias	01/12/2004	58.5358	-5.5662	120						
728110890	Squalus acanthias	15/03/1987	57.6667	-8.5167	146	9.75	35.39	10.833	5.939	0.697	4.848
728110883	Squalus acanthias	15/03/1987	57.6667	-8.5167	146	9.75	35.39	10.833	5.939	0.697	4.848
728111641	Scyliorhinus canicula	10/03/1987	55.7833	-9	125	10.058	35.382	10.273	5.908	0.697	4.322
728111784	Scyliorhinus canicula	05/03/1987	59.2833	-3.9667	120	8.652	35.27	10.837	6.119	0.769	4.771
728111790	Scyliorhinus canicula	05/03/1987	59.2833	-3.9667	120	8.652	35.27	10.837	6.119	0.769	4.771
727974220	Scyliorhinus canicula	08/03/2004	56.7747	-9.0128	175	9.786	35.378	12.039	5.898	0.75	4.469
727976963	Scyliorhinus canicula	02/12/2002	58.8182	-6.8543	150						
727977151	Scyliorhinus canicula	30/11/2003	57.9318	-6.2125	90						
728099515	Scyliorhinus canicula	18/11/2003	55.992	-7.2503	115						
728122691	Scyliorhinus canicula	07/03/2010	56.5712	-7.3075	150						
728123252	Scyliorhinus canicula	23/02/2010	58.8313	-6.8435	160						
728123345	Scyliorhinus canicula	22/02/2010	59.6033	-5.1555	135	9.061	35.292	11.758	6.082	0.78	4.956
728123369	Scyliorhinus canicula	22/02/2010	59.6033	-5.1555	135	9.061	35.292	11.758	6.082	0.78	4.956
728100541	Scyliorhinus canicula	05/03/2003	55.8243	-7.7518	134						
728123794	Raja montagui	06/03/2010	56.2013	-7.263	90	9.732	35.183	10.14	5.823	0.669	3.744
728123841	Raja montagui	02/03/2010	55.1323	-9.3867	115	10.058	35.382	10.273	5.908	0.697	4.322
728126243	Scyliorhinus canicula	20/03/2009	58.0633	-5.7543	115						
728126011	Scyliorhinus canicula	24/03/2009	55.8165	-8.2198	150						
728125907	Scyliorhinus canicula	21/11/2009	56.3788	-6.8102	75						
728126004	Scyliorhinus canicula	24/03/2009	55.8165	-8.2198	150						
728126009	Scyliorhinus canicula	24/03/2009	55.8165	-8.2198	150						
728126041	Scyliorhinus canicula	17/11/2009	55.091	-9.366	100	10.174	35.368	10.156	5.91	0.684	4.026
728126864	Scyliorhinus canicula	16/03/2009	57.6567	-9.1075	155	9.707	35.373	11.122	5.968	0.723	4.729
728127141	Scyliorhinus canicula	08/11/2009	59.2517	-4.86	115	8.875	35.279	11.318	6.101	0.776	4.871
728122686	Scyliorhinus canicula	07/03/2010	56.6312	-7.3478	170						
728123359	Scyliorhinus canicula	22/02/2010	59.6033	-5.1555	135	9.061	35.292	11.758	6.082	0.78	4.956
728128068	Raja montagui	12/03/2009	58.6012	-5.6513	130						
728123806	Raja montagui	07/03/2010	56.5712	-7.3075	150						
728128100	Raja montagui	10/03/2009	59.2167	-4.1463	110	9.02	35.216	9.449	6.1	0.691	4.053
728128069	Raja montagui	12/03/2009	58.6012	-5.6513	130						
728123875	Raja montagui	21/02/2010	59.1852	-4.7913	110	9.02	35.216	9.449	6.1	0.691	4.053
728128081	Raja montagui	10/11/2009	58.2642	-7.3565	80	10.024	35.268	9.234	6.005	0.625	3.757
728128203	Raja clavata	13/11/2009	56.1787	-9.0827	160	9.836	35.378	10.854	5.929	0.711	4.394
728128176	Raja clavata	21/11/2009	56.5857	-7.3022	170						
728124168	Scyliorhinus canicula	11/03/2009	59.6065	-5.1462	140	9.047	35.338	12.183	6.158	0.777	5.117
728125269	Squalus acanthias	24/03/2009	55.8165	-8.2198	150						
728106607	Scyliorhinus canicula	09/03/2002	53.982	-3.7417	40						
728126634	Scyliorhinus canicula	13/11/2009	55.791	-9.0177	135	10.058	35.382	10.273	5.908	0.697	4.322
728126986	Scyliorhinus canicula	11/11/2009	57.6555	-8.7817	150	9.75	35.39	10.833	5.939	0.697	4.848
728126983	Scyliorhinus canicula	11/11/2009	57.6555	-8.7817	150	9.75	35.39	10.833	5.939	0.697	4.848
728127040	Scyliorhinus canicula	15/03/2009	58.4053	-7.8717	130	9.773	35.388	11.215	5.921	0.747	4.482
727987890	Scyliorhinus canicula	14/11/1998	57.3167	-8.4667	153	9.75	35.39	10.833	5.939	0.697	4.848
728127303	Scyliorhinus canicula	10/03/2009	59.2167	-4.1463	110	9.02	35.216	9.449	6.1	0.691	4.053
727988052	Scyliorhinus canicula	15/11/1998	55.8167	-8.25	148						
727987962	Scyliorhinus canicula	19/02/1998	55.85	-9.0167	143	10.09	35.412	10.361	5.922	0.691	4.269
727988398	Scyliorhinus canicula	22/11/1998	53.9	-3.8333	41						
728128079	Raja montagui	10/11/2009	58.2642	-7.3565	80	10.024	35.268	9.234	6.005	0.625	3.757
728128222	Raja clavata	11/03/2009	59.6065	-5.1462	140	9.047	35.338	12.183	6.158	0.777	5.117
728134694	Leucoraja naevus	23/11/2009	57.9453	-6.2207	90						
728110876	Squalus acanthias	15/03/1987	57.6667	-8.5167	146	9.75	35.39	10.833	5.939	0.697	4.848
728110882	Squalus acanthias	15/03/1987	57.6667	-8.5167	146	9.75	35.39	10.833	5.939	0.697	4.848
728111632	Scyliorhinus canicula	10/03/1987	55.7833	-9	125	10.058	35.382	10.273	5.908	0.697	4.322
728135728	Galeus melastomus	18/03/2009	55.1743	-10.0538	400	9.693	35.404	12.772	5.86	0.836	5.565
728111615	Scyliorhinus canicula	10/03/1987	55.7833	-9	125	10.058	35.382	10.273	5.908	0.697	4.322
728112204	Raja clavata	08/03/1987	55.9667	-6.6833	58						
728137405	Etmopterus spinax	18/03/2009	55.1743	-10.0538	400	9.693	35.404	12.772	5.86	0.836	5.565
728114157	Scyliorhinus canicula	05/03/2011	54.7648	-10.2875	122	10.116	35.395	10.567	5.918	0.727	3.4
727997790	Squalus acanthias	14/11/2003	58.5592	-6.1103	100						
728142664	Squalus acanthias	26/11/2008	58.0453	-5.7508	120						
728142802	Squalus acanthias	08/11/2008	58.7102	-5.2093	80	9.686	35.123	7.412	6.089	0.585	3.411
728143112	Scyliorhinus canicula	26/11/2008	58.0453	-5.7508	120						
728143113	Scyliorhinus canicula	26/11/2008	58.0453	-5.7508	120						
728143606	Scyliorhinus canicula	16/03/2008	55.8307	-8.3612	140						
728144319	Scyliorhinus canicula	06/03/2008	58.5218	-8.0372	156	9.55	35.363	11.325	6.018	0.737	4.935
728144310	Scyliorhinus canicula	06/03/2008	58.5218	-8.0372	156	9.55	35.363	11.325	6.018	0.737	4.935
728144672	Scyliorhinus canicula	02/03/2008	59.4438	-3.8818	152						
728145912	Raja montagui	08/11/2008	58.8997	-3.8052	90						
728123235	Scyliorhinus canicula	23/02/2010	58.8313	-6.8435	160						
728123797	Raja montagui	07/03/2010	56.5712	-7.3075	150						
728124195	Scyliorhinus canicula	11/03/2009	59.6065	-5.1462	140	9.047	35.338	12.183	6.158	0.777	5.117
728143812	Scyliorhinus canicula	15/11/2008	55.1235	-9.3793	100	10.174	35.368	10.156	5.91	0.684	4.026
728144009	Scyliorhinus canicula	13/11/2008	57.965	-8.7	130	9.818	35.372	10.695	5.846	0.706	4.701
728144194	Scyliorhinus canicula	11/11/2008	58.8097	-6.9125	150						
728144244	Scyliorhinus canicula	11/11/2008	58.8097	-6.9125	150						
728144256	Scyliorhinus canicula	11/11/2008	58.8097	-6.9125	150						
728144272	Scyliorhinus canicula	11/11/2008	59.2597	-6.4325	150	9.144	35.339	12.103	6.136	0.773	5.105
728144478	Scyliorhinus canicula	03/03/2008	59.5567	-5.1285	142	9.047	35.338	12.183	6.158	0.777	5.117
728144696	Scyliorhinus canicula	08/11/2008	59.2507	-3.4863	90	8.814	35.212	8.942	6.113	0.688	3.972
728125445	Squalus acanthias	12/03/2009	58.6012	-5.6513	130						
728125827	Scyliorhinus canicula	23/11/2009	57.9453	-6.2207	90						
728126171	Scyliorhinus canicula	22/03/2009	56.5755	-7.3068	150						
728007567	Scyliorhinus canicula	07/03/1999	56.75	-9	201	9.786	35.378	12.039	5.898	0.75	4.469
728126519	Scyliorhinus canicula	13/11/2009	56.1787	-9.0827	160	9.836	35.378	10.854	5.929	0.711	4.394
728145808	Raja montagui	21/11/2008	54.6093	-8.9925	80						
728126592	Scyliorhinus canicula	18/03/2009	55.1743	-10.0538	400	9.693	35.404	12.772	5.86	0.836	5.565
728126690	Scyliorhinus canicula	13/11/2009	55.791	-9.0177	135	10.058	35.382	10.273	5.908	0.697	4.322
728126814	Scyliorhinus canicula	17/03/2009	57.3155	-9.0362	140	9.707	35.373	11.122	5.968	0.723	4.729
728126917	Scyliorhinus canicula	15/03/2009	58.4053	-7.8717	130	9.773	35.388	11.215	5.921	0.747	4.482
728145948	Raja montagui	08/11/2008	58.7102	-5.2093	80	9.686	35.123	7.412	6.089	0.585	3.411
728007096	Scyliorhinus canicula	02/03/1999	59.2167	-4.05	117	8.875	35.279	11.318	6.101	0.776	4.871
728007277	Scyliorhinus canicula	05/03/1999	56.4833	-7.4833	147						
728007233	Scyliorhinus canicula	17/11/1999	55.85	-9.0167	143	10.09	35.412	10.361	5.922	0.691	4.269
728007232	Scyliorhinus canicula	17/11/1999	55.85	-9.0167	143	10.09	35.412	10.361	5.922	0.691	4.269
728007436	Scyliorhinus canicula	05/03/1999	55.7833	-9	132	10.058	35.382	10.273	5.908	0.697	4.322
728128007	Raja montagui	21/11/2009	56.3788	-6.8102	75						
728007769	Scyliorhinus canicula	21/11/1999	54.0833	-4.05	40						
728007740	Scyliorhinus canicula	09/03/1999	58.8	-6.2	116						
728007817	Scyliorhinus canicula	22/11/1999	53.4	-5.9	40	10.4	34.355	6.989	6.148	0.591	4.593
728007837	Scyliorhinus canicula	29/11/1999	54.2667	-4.95	95						
728135723	Galeus melastomus	18/03/2009	55.1743	-10.0538	400	9.693	35.404	12.772	5.86	0.836	5.565
728135917	Scyliorhinus canicula	10/03/2002	54.4158	-3.8548	37						
728137402	Etmopterus spinax	18/03/2009	55.1743	-10.0538	400	9.693	35.404	12.772	5.86	0.836	5.565
727780027	Galeus melastomus	19/11/2007	56.5972	-8.5508	145	9.738	35.361	10.914	5.868	0.707	4.143
728166225	Scyliorhinus canicula	25/11/2002	54.0832	-4.0143	43						
728166389	Scyliorhinus canicula	25/11/2002	54.0832	-4.0143	43						
728142628	Scyliorhinus canicula	19/11/2002	54.589	-10.293	121	10.116	35.395	10.567	5.918	0.727	3.4
728142622	Scyliorhinus canicula	10/03/2002	54.627	-4.1347	56						
728142791	Squalus acanthias	08/11/2008	58.8997	-3.8052	90						
727785025	Galeus melastomus	16/01/1985	56.9167	-7.0167	128	9.645	35.299	10.524	5.785	0.734	4.677
728143471	Scyliorhinus canicula	18/03/2008	57.3127	-9.066	140	9.707	35.373	11.122	5.968	0.723	4.729
728143383	Scyliorhinus canicula	19/03/2008	58.0137	-9.065	180	9.419	35.364	11.673	5.949	0.764	5.292
728143521	Scyliorhinus canicula	21/11/2008	54.6093	-8.9925	80						
728144349	Scyliorhinus canicula	06/03/2008	58.4002	-7.878	132	9.773	35.388	11.215	5.921	0.747	4.482
728144527	Scyliorhinus canicula	03/03/2008	59.5567	-5.1285	142	9.047	35.338	12.183	6.158	0.777	5.117
728144693	Scyliorhinus canicula	08/11/2008	59.2507	-3.4863	90	8.814	35.212	8.942	6.113	0.688	3.972
728144650	Scyliorhinus canicula	08/11/2008	58.8997	-3.8052	90						
728145996	Raja clavata	15/11/2008	55.1235	-9.3793	100	10.174	35.368	10.156	5.91	0.684	4.026
728170418	Scyliorhinus canicula	09/01/1985	57.6	-9.0667	141	9.707	35.373	11.122	5.968	0.723	4.729
728170374	Scyliorhinus canicula	07/01/1985	58.7	-7.1833	101	9.818	35.289	10.42	5.916	0.688	3.963
728029327	Mustelus asterias	14/03/2000	56.7167	-8.9833	160	9.738	35.361	10.914	5.868	0.707	4.143
728173500	Leucoraja naevus	02/12/1992	55.3	-8.5	95	10.091	35.319	9.886	5.907	0.685	4.255
728032667	Scyliorhinus canicula	10/03/2000	53.7167	-4.6333	65						
728032859	Scyliorhinus canicula	14/03/2000	56.7167	-8.9833	160	9.738	35.361	10.914	5.868	0.707	4.143
728032915	Scyliorhinus canicula	23/11/2000	54.6167	-3.9	30						
728164343	Leucoraja naevus	21/02/2010	59.4327	-3.9085	150						
728175759	Scyliorhinus canicula	18/03/1994	55.45	-9.2	120	10.058	35.382	10.273	5.908	0.697	4.322
728176765	Raja clavata	26/11/2006	54.5955	-10.3098	123	10.116	35.395	10.567	5.918	0.727	3.4
728176842	Scyliorhinus canicula	27/03/1995	55.8333	-8.3667	132	9.977	35.361	9.892	5.888	0.698	4.595
728176834	Scyliorhinus canicula	27/03/1995	55.8333	-8.3667	132	9.977	35.361	9.892	5.888	0.698	4.595
728177365	Scyliorhinus canicula	24/11/2006	57.3238	-9.0535	148	9.707	35.373	11.122	5.968	0.723	4.729
728177372	Scyliorhinus canicula	24/11/2006	57.3238	-9.0535	148	9.707	35.373	11.122	5.968	0.723	4.729
728153822	Leucoraja naevus	26/11/2008	58.0453	-5.7508	120						
728170367	Scyliorhinus canicula	07/01/1985	58.85	-6.3333	115						
728170412	Scyliorhinus canicula	09/01/1985	57.6	-9.0667	141	9.707	35.373	11.122	5.968	0.723	4.729
728181677	Squalus acanthias	01/12/2004	58.7858	-6.2045	120						
728175840	Squalus acanthias	12/03/1994	58.4167	-6.0167	96						
728174963	Scyliorhinus canicula	11/03/1993	56.6167	-7.35	162						
728177356	Scyliorhinus canicula	24/11/2006	57.3238	-9.0535	148	9.707	35.373	11.122	5.968	0.723	4.729
728177362	Scyliorhinus canicula	24/11/2006	57.3238	-9.0535	148	9.707	35.373	11.122	5.968	0.723	4.729
728165327	Scyliorhinus canicula	12/03/2002	55.4543	-9.2048	119	10.058	35.382	10.273	5.908	0.697	4.322
728165355	Scyliorhinus canicula	12/03/2002	55.4543	-9.2048	119	10.058	35.382	10.273	5.908	0.697	4.322
727783714	Leucoraja naevus	16/11/2007	58.6657	-7.1823	100	9.818	35.289	10.42	5.916	0.688	3.963
728166365	Scyliorhinus canicula	25/11/2002	54.0832	-4.0143	43						
728166459	Scyliorhinus canicula	25/11/2002	54.0832	-4.0143	43						
728181678	Squalus acanthias	01/12/2004	58.7858	-6.2045	120						
728170371	Scyliorhinus canicula	07/01/1985	58.85	-6.3333	115						
728170376	Scyliorhinus canicula	07/01/1985	58.7	-7.1833	101	9.818	35.289	10.42	5.916	0.688	3.963
728052929	Scyliorhinus canicula	04/03/2001	56.1902	-9.108	181	9.786	35.378	12.039	5.898	0.75	4.469
728052867	Scyliorhinus canicula	27/10/2001	58.5687	-7.3333	112	9.818	35.289	10.42	5.916	0.688	3.963
728052960	Scyliorhinus canicula	04/03/2001	55.8252	-9.009	142	10.09	35.412	10.361	5.922	0.691	4.269
728052935	Scyliorhinus canicula	04/03/2001	56.1902	-9.108	181	9.786	35.378	12.039	5.898	0.75	4.469
728053169	Scyliorhinus canicula	02/11/2001	55.2245	-8.838	98	10.091	35.319	9.886	5.907	0.685	4.255
728053355	Scyliorhinus canicula	03/11/2001	55.4563	-7.5432	64						
728053509	Scyliorhinus canicula	04/11/2001	54.6063	-4.2028	68						
728053443	Scyliorhinus canicula	03/11/2001	55.4563	-7.5432	64						
728053584	Scyliorhinus canicula	04/11/2001	54.121	-4.0423	30						
728186789	Scyliorhinus canicula	21/11/2005	56.7752	-9.0115	170	9.836	35.378	10.854	5.929	0.711	4.394
728187833	Scyliorhinus canicula	27/11/2005	54.6342	-4.1155	55						
728187941	Scyliorhinus canicula	02/12/2005	56.1923	-7.3677	105	9.732	35.183	10.14	5.823	0.669	3.744
728187195	Scyliorhinus canicula	20/03/2005	54.1047	-4.0698	40						
728187954	Scyliorhinus canicula	02/12/2005	56.1923	-7.3677	105	9.732	35.183	10.14	5.823	0.669	3.744
728174479	Scyliorhinus canicula	16/11/2007	58.6657	-7.1823	100	9.818	35.289	10.42	5.916	0.688	3.963
728174945	Scyliorhinus canicula	11/03/1993	56.6167	-7.35	162						
728187824	Scyliorhinus canicula	27/11/2005	54.6342	-4.1155	55						
728175751	Scyliorhinus canicula	18/03/1994	55.45	-9.2	120	10.058	35.382	10.273	5.908	0.697	4.322
728191830	Scyliorhinus canicula	01/03/2010	55.4528	-9.1597	110	10.174	35.368	10.156	5.91	0.684	4.026
728192026	Raja montagui	11/03/2009	59.6065	-5.1462	140	9.047	35.338	12.183	6.158	0.777	5.117
728191834	Scyliorhinus canicula	01/03/2010	55.4528	-9.1597	110	10.174	35.368	10.156	5.91	0.684	4.026
728180258	Squalus acanthias	28/11/1997	57.3167	-9.0333	140	9.707	35.373	11.122	5.968	0.723	4.729
727789975	Scyliorhinus canicula	13/01/1985	56.4333	-6.7167	88						
728058633	Scyliorhinus canicula	17/03/2005	56.6035	-8.5225	160	9.738	35.361	10.914	5.868	0.707	4.143
727789929	Scyliorhinus canicula	11/01/1985	55.8167	-7.9167	145						
727790116	Scyliorhinus canicula	17/01/1985	56.4333	-7.5833	125	9.645	35.299	10.524	5.785	0.734	4.677
727790193	Scyliorhinus canicula	19/01/1985	57.5167	-9.35	175	9.769	35.404	11.392	5.908	0.744	5.221
727790869	Squalus acanthias	16/01/1985	56.9167	-7.0167	128	9.645	35.299	10.524	5.785	0.734	4.677
727790692	Squalus acanthias	11/01/1985	55.8167	-7.9167	145						
727790950	Squalus acanthias	19/01/1985	57.2833	-8.5	136	9.818	35.372	10.695	5.846	0.706	4.701
727789572	Raja montagui	10/01/1985	56.1833	-8.3667	135	9.827	35.35	10.437	5.857	0.712	4.627
727789571	Raja montagui	10/01/1985	56.1833	-8.3667	135	9.827	35.35	10.437	5.857	0.712	4.627
727789748	Scyliorhinus canicula	05/01/1985	59.2667	-4.2833	88	9.02	35.216	9.449	6.1	0.691	4.053
727790088	Scyliorhinus canicula	17/01/1985	56.4333	-7.5833	125	9.645	35.299	10.524	5.785	0.734	4.677
727790096	Scyliorhinus canicula	17/01/1985	56.4333	-7.5833	125	9.645	35.299	10.524	5.785	0.734	4.677
727790472	Squalus acanthias	07/01/1985	58.8	-5.0833	94	9.5	35.177	9.112	5.993	0.651	3.645
727790458	Squalus acanthias	05/01/1985	59.2667	-4.2833	88	9.02	35.216	9.449	6.1	0.691	4.053
727790495	Squalus acanthias	07/01/1985	58.85	-6.3333	115						
727790486	Squalus acanthias	07/01/1985	58.85	-6.3333	115						
727790616	Squalus acanthias	10/01/1985	56.1833	-8.3667	135	9.827	35.35	10.437	5.857	0.712	4.627
727790863	Squalus acanthias	16/01/1985	57.9	-6.1833	73						
727790898	Squalus acanthias	17/01/1985	56.4333	-7.5833	125	9.645	35.299	10.524	5.785	0.734	4.677
728186902	Raja montagui	14/03/2000	57.2333	-8.45	128	9.818	35.372	10.695	5.846	0.706	4.701
728187199	Scyliorhinus canicula	20/03/2005	54.1047	-4.0698	40						
728187822	Scyliorhinus canicula	27/11/2005	54.6342	-4.1155	55						
